code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,all_activity_sumclick,after_clicks_sum,before_clicks_sum,forumng_clicks_sum,homepage_clicks_sum,oucontent_clicks_sum,subpage_clicks_sum,url_clicks_sum,resource_clicks_sum,glossary_clicks_sum,dataplus_clicks_sum,oucollaborate_clicks_sum,quiz_clicks_sum,ouelluminate_clicks_sum,sharedsubpage_clicks_sum,questionnaire_clicks_sum,page_clicks_sum,externalquiz_clicks_sum,ouwiki_clicks_sum,dualpane_clicks_sum,repeatactivity_clicks_sum,folder_clicks_sum,htmlactivity_clicks_sum,date_registration,module_presentation_length,CMA_sumScore,TMA_sumScore,Exam_sumScore
1,1,0,8,0,9,0,0,60,0,Pass,584,581,3,202,175,54,48,17,28,0,0,0,60,0,0,0,0,0,0,0,0,0,0,128,268,380,405,0
1,1,1,3,0,4,0,0,120,0,Fail,59,59,0,2,13,0,0,1,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,113,268,260,130,0
1,1,0,7,0,4,0,0,120,0,Pass,332,325,7,130,68,17,20,8,10,0,0,0,79,0,0,0,0,0,0,0,0,0,0,123,268,440,441,0
1,1,0,11,0,0,1,0,60,0,Fail,108,102,6,30,36,1,21,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,268,0,113,0
1,1,0,0,0,0,0,0,60,0,Pass,1055,1043,12,556,236,32,62,68,35,1,0,1,64,0,0,0,0,0,0,0,0,0,0,31,268,400,392,0
1,1,0,7,0,2,0,0,120,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,268,0,0,0
1,1,0,3,0,1,0,0,120,0,Fail,20,20,0,2,6,0,7,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,114,268,0,65,0
1,1,0,4,0,5,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,268,0,0,0
1,1,0,11,0,8,0,0,120,0,Fail,254,254,0,52,88,5,29,12,15,0,0,0,53,0,0,0,0,0,0,0,0,0,0,123,268,260,272,0
1,1,0,0,0,6,1,0,120,1,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,268,0,0,0
1,1,0,10,0,9,1,0,60,0,Distinction,5257,5105,152,3217,1536,75,97,183,54,2,0,4,88,0,1,0,0,0,0,0,0,0,0,51,268,500,476,0
1,1,0,1,0,6,0,0,60,0,Fail,130,104,26,53,36,2,12,7,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,124,268,80,154,0
1,1,0,0,0,3,0,0,120,1,Fail,4,0,4,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,268,0,0,0
1,1,0,0,0,5,0,0,180,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,268,0,0,0
1,1,0,5,0,7,0,0,120,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,268,0,0,0
1,1,0,11,0,6,0,0,60,0,Pass,838,803,35,230,270,52,48,94,33,0,0,0,111,0,0,0,0,0,0,0,0,0,0,79,268,500,504,0
1,1,0,8,0,8,0,0,60,0,Fail,92,92,0,6,17,1,1,3,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,121,268,440,279,0
1,1,0,9,0,2,1,0,60,0,Withdrawn,694,648,46,376,241,1,22,9,19,1,0,1,24,0,0,0,0,0,0,0,0,0,0,123,268,100,130,0
1,1,0,9,0,4,1,0,60,0,Distinction,2105,2020,85,1303,493,22,73,57,71,4,0,1,79,0,2,0,0,0,0,0,0,0,0,114,268,480,431,0
1,1,0,3,0,2,0,0,120,0,Withdrawn,45,45,0,0,12,0,20,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,268,0,0,0
1,1,0,4,0,7,0,0,120,0,Pass,1996,1984,12,1024,491,76,139,66,107,1,0,0,92,0,0,0,0,0,0,0,0,0,0,81,268,380,516,0
1,1,0,1,0,8,0,0,120,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,268,0,0,0
1,1,0,10,0,6,1,0,120,0,Pass,151,151,0,67,30,15,5,5,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,19,268,100,238,0
1,1,0,5,0,0,0,0,60,0,Pass,911,851,60,461,229,20,21,20,27,0,0,0,133,0,0,0,0,0,0,0,0,0,0,116,268,440,496,0
1,1,0,12,0,2,0,0,180,0,Distinction,2534,2472,62,1648,465,67,117,32,85,8,0,8,104,0,0,0,0,0,0,0,0,0,0,122,268,460,477,0
1,1,0,12,0,2,0,0,60,0,Pass,725,688,37,111,241,28,101,81,66,0,0,2,95,0,0,0,0,0,0,0,0,0,0,17,268,440,252,0
1,1,0,9,0,3,1,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,268,0,0,0
1,1,0,9,0,3,0,0,120,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,268,0,0,0
1,1,0,8,0,2,0,0,60,0,Pass,1599,1589,10,1040,410,13,24,5,18,0,0,0,89,0,0,0,0,0,0,0,0,0,0,101,268,460,408,0
1,1,1,6,1,2,1,0,60,0,Distinction,308,308,0,47,109,21,32,14,16,0,0,0,69,0,0,0,0,0,0,0,0,0,0,89,268,500,484,0
1,1,0,12,0,1,1,0,60,0,Pass,652,638,14,228,6,24,150,88,65,0,0,0,91,0,0,0,0,0,0,0,0,0,0,95,268,380,399,0
1,1,0,8,0,5,0,0,60,0,Pass,210,193,17,9,55,7,33,12,29,0,0,0,65,0,0,0,0,0,0,0,0,0,0,60,268,400,419,0
1,1,1,8,0,1,0,0,60,0,Pass,186,186,0,3,52,17,26,6,12,0,0,0,70,0,0,0,0,0,0,0,0,0,0,74,268,460,453,0
1,1,0,10,0,3,0,0,120,0,Pass,1427,1389,38,120,425,77,318,124,192,0,0,0,171,0,0,0,0,0,0,0,0,0,0,52,268,500,469,0
1,1,0,3,0,6,0,0,120,0,Fail,231,212,19,76,55,1,25,15,9,2,0,0,48,0,0,0,0,0,0,0,0,0,0,120,268,180,122,0
1,1,0,2,0,0,0,0,60,0,Withdrawn,572,572,0,305,121,0,63,17,37,3,0,0,26,0,0,0,0,0,0,0,0,0,0,22,268,180,132,0
1,1,0,0,0,5,1,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,268,0,0,0
1,1,0,6,0,7,0,0,120,1,Pass,432,419,13,88,166,5,51,28,27,7,0,1,59,0,0,0,0,0,0,0,0,0,0,15,268,300,418,0
1,1,0,12,0,0,0,0,60,0,Fail,708,682,26,460,119,4,29,16,16,8,0,0,56,0,0,0,0,0,0,0,0,0,0,117,268,100,115,0
1,1,0,3,0,8,0,0,120,0,Distinction,301,288,13,57,69,26,37,4,24,0,0,0,84,0,0,0,0,0,0,0,0,0,0,100,268,500,439,0
1,1,0,7,0,8,0,0,60,0,Distinction,1231,1093,138,904,181,11,23,20,12,3,0,12,65,0,0,0,0,0,0,0,0,0,0,116,268,440,498,0
1,1,0,12,0,0,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,268,0,0,0
1,1,0,1,0,9,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,268,0,0,0
1,1,0,3,0,0,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,268,0,0,0
1,1,0,11,0,1,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,268,0,0,0
1,1,0,1,0,6,0,0,60,0,Pass,518,518,0,324,53,45,19,8,18,0,0,0,51,0,0,0,0,0,0,0,0,0,0,9,268,260,424,0
1,1,0,0,0,5,1,0,60,0,Withdrawn,238,234,4,86,39,4,21,2,12,0,0,0,74,0,0,0,0,0,0,0,0,0,0,116,268,220,248,0
1,1,0,3,0,3,1,0,120,0,Pass,534,534,0,116,130,17,79,38,28,0,0,2,124,0,0,0,0,0,0,0,0,0,0,29,268,440,475,0
1,1,0,9,0,6,0,0,60,0,Fail,103,88,15,10,26,1,32,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,268,0,65,0
1,1,0,0,0,5,0,0,120,0,Withdrawn,44,33,11,0,8,2,18,4,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,115,268,0,0,0
1,1,0,5,0,0,0,0,120,1,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,268,0,0,0
1,1,0,3,0,0,0,0,120,0,Pass,475,460,15,169,133,13,49,6,26,0,0,0,79,0,0,0,0,0,0,0,0,0,0,59,268,380,472,0
1,1,0,6,1,5,1,0,120,1,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,268,0,0,0
1,1,0,1,0,2,0,0,120,0,Withdrawn,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,268,0,0,0
1,1,0,6,0,0,0,0,60,0,Fail,9,3,6,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,268,0,0,0
1,1,0,9,0,3,0,0,60,0,Distinction,1196,1152,44,613,262,66,51,78,27,2,0,1,96,0,0,0,0,0,0,0,0,0,0,108,268,500,484,0
1,1,0,10,1,9,1,0,60,0,Pass,907,903,4,297,472,11,23,9,11,0,0,0,84,0,0,0,0,0,0,0,0,0,0,31,268,500,515,0
1,1,0,7,0,6,0,0,180,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,268,0,0,0
1,1,0,9,0,4,1,0,60,0,Pass,514,514,0,56,149,34,70,57,46,2,0,0,100,0,0,0,0,0,0,0,0,0,0,95,268,400,385,0
1,1,0,9,1,5,1,0,120,0,Pass,1008,1008,0,693,164,8,25,5,31,1,0,1,80,0,0,0,0,0,0,0,0,0,0,36,268,440,443,0
1,1,0,0,1,2,1,0,60,0,Withdrawn,33,33,0,14,9,0,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,268,0,49,0
1,1,1,2,0,6,0,0,180,0,Withdrawn,32,32,0,8,8,2,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,268,0,0,0
1,1,0,7,0,7,0,0,120,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,268,0,0,0
1,1,0,12,0,1,0,0,120,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,268,0,0,0
1,1,1,5,0,8,1,0,90,0,Pass,6099,6055,44,4915,923,19,87,34,40,1,0,4,76,0,0,0,0,0,0,0,0,0,0,109,268,480,480,0
1,1,0,10,0,1,1,0,60,0,Pass,949,949,0,479,232,67,38,27,21,1,0,1,83,0,0,0,0,0,0,0,0,0,0,53,268,460,493,0
1,1,0,12,0,4,0,0,60,0,Distinction,2057,2005,52,1183,390,65,162,32,126,0,0,1,98,0,0,0,0,0,0,0,0,0,0,22,268,480,448,0
1,1,0,8,0,9,1,0,90,0,Withdrawn,271,185,86,87,81,3,34,14,38,0,0,0,14,0,0,0,0,0,0,0,0,0,0,37,268,100,152,0
1,1,0,7,1,2,1,0,60,1,Distinction,1650,1545,105,716,666,20,60,24,20,0,0,0,144,0,0,0,0,0,0,0,0,0,0,32,268,500,532,0
1,1,0,6,1,2,0,0,90,0,Pass,349,340,9,103,116,4,47,12,3,0,0,0,64,0,0,0,0,0,0,0,0,0,0,30,268,320,394,0
1,1,0,6,1,3,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,268,0,0,0
1,1,0,8,0,8,0,0,120,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,268,0,0,0
1,1,0,11,0,8,0,0,60,0,Pass,500,454,46,60,155,25,85,8,88,0,0,0,79,0,0,0,0,0,0,0,0,0,0,65,268,460,535,0
1,1,0,10,0,1,0,0,60,0,Pass,267,255,12,40,79,13,25,8,23,0,0,0,79,0,0,0,0,0,0,0,0,0,0,52,268,320,356,0
1,1,0,3,0,2,0,0,120,0,Withdrawn,87,68,19,34,37,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,268,0,58,0
1,1,0,6,1,5,0,0,60,0,Pass,2938,2929,9,2544,277,16,26,13,6,0,0,1,55,0,0,0,0,0,0,0,0,0,0,87,268,380,484,0
1,1,0,6,0,3,0,0,120,0,Pass,763,755,8,306,273,13,18,15,14,1,0,5,118,0,0,0,0,0,0,0,0,0,0,91,268,320,418,0
1,1,0,6,1,3,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,268,0,0,0
1,1,0,12,1,0,0,0,60,0,Withdrawn,39,39,0,31,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,268,0,0,0
1,1,0,1,0,6,0,0,120,0,Fail,114,112,2,39,17,1,2,0,1,0,0,1,53,0,0,0,0,0,0,0,0,0,0,88,268,340,256,0
1,1,0,1,0,0,1,0,180,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,268,0,0,0
1,1,0,6,0,8,0,0,60,0,Pass,383,378,5,144,81,12,31,6,12,1,0,3,93,0,0,0,0,0,0,0,0,0,0,44,268,460,443,0
1,1,0,2,0,4,0,0,60,0,Fail,64,35,29,2,18,1,29,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,268,0,361,0
1,1,0,6,0,6,1,0,60,0,Pass,387,374,13,182,49,27,30,7,23,3,0,0,66,0,0,0,0,0,0,0,0,0,0,91,268,440,461,0
1,1,0,6,1,6,1,0,60,0,Fail,334,333,1,235,55,0,18,4,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,25,268,100,156,0
1,1,0,4,1,4,1,0,120,0,Pass,990,867,123,360,370,53,77,10,35,5,0,6,74,0,0,0,0,0,0,0,0,0,0,74,268,460,409,0
1,1,0,1,0,3,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,268,0,0,0
1,1,0,10,0,3,1,0,60,0,Fail,614,608,6,145,211,2,94,29,87,1,0,0,45,0,0,0,0,0,0,0,0,0,0,45,268,160,139,0
1,1,0,10,0,1,0,0,60,0,Pass,873,682,191,403,254,13,26,84,21,0,0,0,72,0,0,0,0,0,0,0,0,0,0,63,268,360,364,0
1,1,0,11,0,3,0,0,60,0,Distinction,436,417,19,120,158,11,15,17,20,0,0,0,95,0,0,0,0,0,0,0,0,0,0,72,268,440,394,0
1,1,0,12,0,5,1,0,60,0,Withdrawn,92,86,6,34,25,1,15,4,10,0,0,1,2,0,0,0,0,0,0,0,0,0,0,28,268,0,40,0
1,1,0,1,0,7,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,268,0,0,0
1,1,0,10,0,0,1,0,120,0,Withdrawn,311,266,45,70,103,1,63,35,20,2,0,0,17,0,0,0,0,0,0,0,0,0,0,38,268,40,58,0
1,1,1,3,0,4,1,0,90,0,Fail,128,127,1,28,43,3,28,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,268,0,0,0
1,1,0,5,0,0,0,0,60,0,Fail,44,44,0,8,10,1,7,3,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,38,268,100,136,0
1,1,0,2,0,0,0,0,120,0,Pass,566,545,21,179,165,26,58,45,29,0,0,0,64,0,0,0,0,0,0,0,0,0,0,80,268,360,367,0
1,1,0,6,0,6,0,0,60,0,Distinction,446,446,0,161,123,31,15,3,4,0,0,1,108,0,0,0,0,0,0,0,0,0,0,81,268,460,469,0
1,1,0,0,0,3,0,0,60,0,Pass,178,164,14,19,28,9,18,1,7,0,0,2,94,0,0,0,0,0,0,0,0,0,0,95,268,420,419,0
1,1,0,2,0,5,0,0,60,0,Fail,177,141,36,22,62,9,12,14,6,0,0,0,52,0,0,0,0,0,0,0,0,0,0,53,268,200,204,0
1,1,0,6,1,2,1,0,120,0,Pass,5747,5528,219,3873,1434,25,198,62,60,0,0,1,94,0,0,0,0,0,0,0,0,0,0,66,268,460,438,0
1,1,0,10,0,0,1,0,60,0,Fail,957,906,51,661,146,5,22,28,15,12,0,4,64,0,0,0,0,0,0,0,0,0,0,45,268,380,191,0
1,1,1,10,0,8,1,0,60,0,Pass,407,404,3,84,96,5,90,7,54,0,0,0,71,0,0,0,0,0,0,0,0,0,0,65,268,400,358,0
1,1,0,10,0,5,0,0,60,0,Distinction,916,876,40,209,310,9,135,10,128,0,0,0,115,0,0,0,0,0,0,0,0,0,0,51,268,440,481,0
1,1,0,12,0,3,0,0,60,0,Fail,128,128,0,49,19,0,8,5,8,0,0,0,39,0,0,0,0,0,0,0,0,0,0,95,268,260,215,0
1,1,0,2,0,1,0,0,60,0,Pass,818,744,74,293,208,30,90,62,65,2,0,0,68,0,0,0,0,0,0,0,0,0,0,65,268,360,366,0
1,1,0,2,0,8,0,0,60,0,Pass,522,522,0,260,140,7,28,3,13,0,0,0,71,0,0,0,0,0,0,0,0,0,0,49,268,360,445,0
1,1,0,12,0,6,0,0,60,0,Fail,38,37,1,12,13,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,268,0,0,0
1,1,0,5,0,0,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,268,0,0,0
1,1,0,8,0,9,1,0,60,0,Distinction,780,767,13,323,236,29,50,24,24,0,0,1,93,0,0,0,0,0,0,0,0,0,0,67,268,500,435,0
1,1,0,5,0,9,1,0,60,0,Distinction,493,441,52,215,104,14,56,13,24,4,0,0,63,0,0,0,0,0,0,0,0,0,0,42,268,480,489,0
1,1,0,12,0,5,1,0,120,0,Pass,1169,1141,28,223,404,24,107,40,246,0,0,0,125,0,0,0,0,0,0,0,0,0,0,38,268,460,378,0
1,1,0,4,0,3,0,0,120,0,Pass,890,836,54,257,357,18,63,70,47,0,0,0,78,0,0,0,0,0,0,0,0,0,0,22,268,400,415,0
1,1,0,12,0,0,1,0,60,0,Pass,946,942,4,394,172,37,143,49,60,6,0,1,84,0,0,0,0,0,0,0,0,0,0,56,268,440,429,0
1,1,0,11,0,4,0,0,120,0,Fail,299,299,0,65,75,16,33,3,20,0,0,0,87,0,0,0,0,0,0,0,0,0,0,46,268,400,331,0
1,1,0,8,0,1,0,0,60,0,Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,268,0,0,0
1,1,0,8,0,2,0,0,60,0,Withdrawn,46,46,0,19,17,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,268,0,0,0
1,1,1,10,0,2,0,0,120,0,Fail,256,253,3,149,49,1,17,7,11,0,0,2,20,0,0,0,0,0,0,0,0,0,0,28,268,0,110,0
1,1,0,3,0,0,1,0,60,0,Pass,185,185,0,1,27,13,14,3,16,0,0,0,111,0,0,0,0,0,0,0,0,0,0,60,268,460,358,0
1,1,0,3,0,1,1,0,120,0,Pass,912,814,98,161,336,47,91,29,115,0,0,2,131,0,0,0,0,0,0,0,0,0,0,95,268,480,463,0
1,1,0,10,0,0,0,0,120,1,Withdrawn,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,268,0,64,0
1,1,0,5,0,0,1,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,268,0,0,0
1,1,0,1,0,2,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,268,0,0,0
1,1,1,0,0,6,0,0,60,0,Fail,583,583,0,306,148,14,43,26,17,0,0,0,29,0,0,0,0,0,0,0,0,0,0,29,268,180,288,0
1,1,1,11,0,0,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,268,0,0,0
1,1,0,10,0,0,0,0,60,0,Fail,552,494,58,279,178,24,25,9,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,84,268,180,127,0
1,1,0,6,1,6,1,0,60,0,Pass,957,925,32,422,292,88,42,14,20,0,0,0,79,0,0,0,0,0,0,0,0,0,0,84,268,440,465,0
1,1,0,11,0,0,0,0,60,0,Pass,250,242,8,33,51,1,21,3,22,0,0,0,119,0,0,0,0,0,0,0,0,0,0,46,268,480,267,0
1,1,0,0,0,8,0,0,60,0,Fail,156,100,56,24,71,0,24,17,16,0,0,2,2,0,0,0,0,0,0,0,0,0,0,99,268,0,0,0
1,1,0,2,0,9,0,0,60,0,Pass,420,396,24,24,124,17,108,15,60,0,0,0,72,0,0,0,0,0,0,0,0,0,0,29,268,480,338,0
1,1,0,1,0,4,1,0,180,0,Pass,534,417,117,175,159,25,31,23,13,0,0,0,108,0,0,0,0,0,0,0,0,0,0,67,268,460,403,0
1,1,0,10,0,2,1,0,120,0,Pass,1938,1832,106,743,685,117,110,45,70,10,0,5,153,0,0,0,0,0,0,0,0,0,0,44,268,360,412,0
1,1,0,0,0,3,1,0,120,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,268,0,0,0
1,1,0,5,0,0,0,0,120,0,Pass,581,569,12,305,123,5,30,7,20,0,0,0,91,0,0,0,0,0,0,0,0,0,0,45,268,400,332,0
1,1,1,6,1,6,1,0,60,0,Distinction,1090,1072,18,643,297,11,11,49,16,2,0,0,61,0,0,0,0,0,0,0,0,0,0,79,268,500,503,0
1,1,0,6,1,1,0,0,60,0,Pass,507,458,49,101,194,20,51,22,34,1,0,0,84,0,0,0,0,0,0,0,0,0,0,84,268,440,426,0
1,1,0,8,0,6,0,0,60,0,Pass,2881,2766,115,2325,401,35,30,15,7,1,0,0,67,0,0,0,0,0,0,0,0,0,0,56,268,460,483,0
1,1,0,5,0,2,1,0,60,0,Pass,915,891,24,391,221,27,61,8,28,0,0,1,178,0,0,0,0,0,0,0,0,0,0,37,268,360,393,0
1,1,0,0,0,2,0,0,120,1,Pass,97,89,8,10,51,15,10,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,91,268,0,360,0
1,1,0,3,0,1,0,0,60,0,Withdrawn,26,0,26,3,8,0,6,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,268,0,0,0
1,1,0,5,0,4,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,268,0,0,0
1,1,0,9,0,0,0,0,120,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,268,0,0,0
1,1,0,11,0,0,0,0,60,0,Pass,717,710,7,305,125,23,68,47,33,1,0,1,114,0,0,0,0,0,0,0,0,0,0,31,268,420,398,0
1,1,0,11,0,0,0,0,60,0,Withdrawn,773,762,11,391,234,26,13,8,4,1,0,1,95,0,0,0,0,0,0,0,0,0,0,95,268,440,320,0
1,1,0,9,0,7,0,0,120,0,Pass,336,336,0,78,124,11,27,21,11,0,0,0,64,0,0,0,0,0,0,0,0,0,0,95,268,500,475,0
1,1,0,0,0,6,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,268,0,0,0
1,1,1,10,1,6,0,0,60,0,Pass,938,897,41,211,276,46,156,88,59,0,0,0,102,0,0,0,0,0,0,0,0,0,0,58,268,400,474,0
1,1,0,11,0,4,1,0,60,0,Withdrawn,178,144,34,5,31,3,22,6,26,0,0,0,85,0,0,0,0,0,0,0,0,0,0,89,268,480,171,0
1,1,0,7,0,5,0,0,120,0,Withdrawn,147,60,87,44,47,2,23,7,13,8,0,0,3,0,0,0,0,0,0,0,0,0,0,95,268,0,0,0
1,1,0,8,1,6,1,0,60,0,Pass,225,218,7,28,31,8,48,3,27,1,0,0,77,0,2,0,0,0,0,0,0,0,0,32,268,500,400,0
1,1,0,7,0,1,0,0,120,0,Pass,147,147,0,20,46,10,11,10,5,0,0,0,45,0,0,0,0,0,0,0,0,0,0,94,268,220,464,0
1,1,0,8,0,7,0,0,90,1,Fail,33,20,13,0,8,0,9,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,268,0,42,0
1,1,0,8,0,9,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,268,0,0,0
1,1,1,10,0,5,0,0,60,0,Withdrawn,83,83,0,0,27,0,14,6,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,56,268,100,137,0
1,1,1,10,0,2,1,0,60,0,Fail,234,213,21,135,54,4,19,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,268,0,58,0
1,1,0,10,1,8,0,0,120,0,Pass,654,652,2,186,231,14,59,35,35,1,0,1,92,0,0,0,0,0,0,0,0,0,0,24,268,400,399,0
1,1,0,2,0,1,0,0,60,0,Pass,554,554,0,366,56,5,5,1,0,0,0,1,120,0,0,0,0,0,0,0,0,0,0,22,268,480,271,0
1,1,0,2,0,7,1,0,75,0,Pass,966,944,22,419,341,18,62,14,18,7,0,0,87,0,0,0,0,0,0,0,0,0,0,45,268,500,459,0
1,1,0,2,0,4,0,0,60,0,Withdrawn,20,0,20,3,4,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,268,0,70,0
1,1,0,2,0,5,0,0,60,0,Withdrawn,301,262,39,146,78,0,17,7,11,0,0,0,42,0,0,0,0,0,0,0,0,0,0,45,268,100,148,0
1,1,0,6,0,1,0,0,60,0,Withdrawn,237,197,40,112,14,7,61,14,24,1,0,0,4,0,0,0,0,0,0,0,0,0,0,59,268,0,0,0
1,1,0,2,0,3,0,0,60,0,Pass,862,847,15,441,180,38,39,41,37,1,0,1,84,0,0,0,0,0,0,0,0,0,0,45,268,400,378,0
1,1,0,12,0,6,0,0,60,0,Pass,267,267,0,89,51,18,14,10,8,0,0,1,76,0,0,0,0,0,0,0,0,0,0,36,268,500,334,0
1,1,1,5,0,4,0,0,60,0,Pass,172,171,1,2,44,7,30,13,9,0,0,0,67,0,0,0,0,0,0,0,0,0,0,89,268,380,394,0
1,1,1,7,0,4,0,0,60,0,Fail,282,253,29,2,102,4,19,27,16,0,0,0,112,0,0,0,0,0,0,0,0,0,0,91,268,420,322,0
1,1,1,12,0,6,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,268,0,0,0
1,1,0,7,0,8,0,0,60,0,Pass,233,218,15,72,28,22,22,5,18,0,0,0,66,0,0,0,0,0,0,0,0,0,0,67,268,440,481,0
1,1,0,12,0,5,0,0,120,0,Fail,264,184,80,156,51,3,19,6,13,1,0,0,15,0,0,0,0,0,0,0,0,0,0,91,268,100,65,0
